country,year,gdp,population,unemployment,gdp_growth,gdp_per_capita,growth_category,decade,population_growth,gdp_category
Low & middle income,2017,28123682410171.3,6093971714.0,6.04325903299711,5.33414452329359,4615.0004840950105,High,2010,1.277357476233698,Medium GDP
Low & middle income,2018,29945950603040.9,6169658713.0,5.98999541060915,4.99253371729232,4853.74507668345,Medium,2010,1.241997871866074,Medium GDP
Low & middle income,2019,30863484502772.9,6243562839.0,5.84822511373103,4.15795444216967,4943.248798584391,Medium,2010,1.1978640867812862,Medium GDP
Low & middle income,2020,29882663470187.9,6313913801.0,6.6636269031363,-1.12138803182506,4732.827278296873,Low,2020,1.1267759100710428,Medium GDP
Low & middle income,2021,35235417682028.0,6378323939.0,6.20117690908003,7.38651702793516,5524.243989331191,High,2020,1.0201301447890998,Medium GDP
Low & middle income,2022,36965295357847.5,6437946207.0,5.4501372521796,3.99985001578578,5741.783818829523,Medium,2020,0.9347638748079534,Medium GDP
Low & middle income,2023,38059330027173.0,6498875200.0,5.00470630144505,4.82267545478237,5856.294951959225,Medium,2020,0.9464041953900049,Medium GDP
Low & middle income,2024,39397098753614.4,6563501708.0,4.94160293231847,4.36075037491024,6002.451207652584,Medium,2020,0.9944260508341518,Medium GDP
Low income,1967,17168631140.7442,136209201.0,6.06402519158205,4.01863104412614,126.04604545580001,Medium,1960,0.0,Low GDP
Low income,1968,18643486433.0984,139862334.0,6.06402519158205,4.01863104412614,133.2988367911721,Medium,1960,2.6820016365854737,Low GDP
Low income,1969,21687971434.1315,143593621.0,6.06402519158205,4.01863104412614,151.0371511150311,Medium,1960,2.6678283518420276,Low GDP
Low income,1970,22138606272.5654,147417297.0,6.06402519158205,4.01863104412614,150.17644959645,Medium,1970,2.6628453084277304,Low GDP
Low income,1971,24678547941.9782,151313255.0,6.06402519158205,4.01863104412614,163.09574426892212,Medium,1970,2.6428092763089994,Low GDP
Low income,1972,27615304466.7896,155206976.0,6.06402519158205,4.01863104412614,177.92566531796612,Medium,1970,2.5732848057494984,Low GDP
Low income,1973,33022563725.2582,159304515.0,6.06402519158205,4.01863104412614,207.2920765946791,Medium,1970,2.6400482153585703,Low GDP
Low income,1974,41317575283.7762,163605392.0,6.06402519158205,4.01863104412614,252.54409270188478,Medium,1970,2.6997834932676046,Low GDP
Low income,1975,48858798819.9938,167964187.0,6.06402519158205,4.01863104412614,290.888192850264,Medium,1970,2.664212313980463,Low GDP
Low income,1976,51353443144.9124,172393281.0,6.06402519158205,4.01863104412614,297.88540972726423,Medium,1970,2.636927596952554,Low GDP
Low income,1977,59469573577.2217,176957140.0,6.06402519158205,4.01863104412614,336.0676691385366,Medium,1970,2.6473531761368463,Low GDP
Low income,1978,69326192103.9817,182134871.0,6.06402519158205,4.01863104412614,380.6310769780143,Medium,1970,2.9259802684423963,Low GDP
Low income,1979,73361506554.39,187656318.0,6.06402519158205,4.01863104412614,390.9354469716815,Medium,1970,3.031515584953537,Low GDP
Low income,1980,82239917972.7894,192424417.0,6.06402519158205,4.01863104412614,427.3881623494247,Medium,1980,2.5408678219936087,Low GDP
Low income,1981,83576565929.6326,196030673.0,6.06402519158205,2.65504924025677,426.34432994898,Medium,1980,1.8741155910582785,Low GDP
Low income,1982,83687327649.104,200239487.0,6.06402519158205,1.08755690308926,417.93618682764605,Low,1980,2.1470180842566355,Low GDP
Low income,1983,79883109897.1075,205645993.0,6.06402519158205,0.729375043016574,388.44963002565044,Low,1980,2.7000199016690374,Low GDP
Low income,1984,78581550455.1373,211255335.0,6.06402519158205,-0.562666700270753,371.9742767922869,Low,1980,2.727668999609434,Low GDP
Low income,1985,73755909045.9014,216877271.0,6.06402519158205,1.94974680905476,340.081322057494,Low,1980,2.661204272071993,Low GDP
Low income,1986,77699611464.5962,222444478.0,6.06402519158205,1.80010863679544,349.29889994660243,Low,1980,2.5669849930931576,Low GDP
Low income,1987,81699510513.3869,228079094.0,6.06402519158205,4.05147221582847,358.2069232236906,Medium,1980,2.533043773736643,Low GDP
Low income,1988,88552567441.0159,233656588.0,6.06402519158205,3.95416097475874,378.98596482550664,Medium,1980,2.4454209731296084,Low GDP
Low income,1989,95849966757.1986,239520711.0,6.06402519158205,-0.0365015429065068,400.17402402082297,Low,1980,2.5097186645556935,Low GDP
Low income,1990,120057505114.008,245338485.0,6.06402519158205,-3.48349646309785,489.3545548469821,Low,1990,2.428923150616402,Low GDP
Low income,1991,134410439130.966,250935723.0,5.15446843011102,2.13371443640217,535.6369253610256,Medium,1990,2.2814349734001205,Low GDP
Low income,1992,92686061462.6444,257817106.0,5.21888052375575,0.461504850462262,359.50314895957445,Low,1990,2.7422891080358447,Low GDP
Low income,1993,102326411883.926,265888248.0,5.25216981531872,-0.0096128833695274,384.84744118486196,Low,1990,3.130568845963233,Low GDP
Low income,1994,97114664248.5874,273508544.0,5.25912461379538,1.62607974389346,355.0699470967437,Low,1990,2.8659769874447294,Low GDP
Low income,1995,88805408699.6536,281169146.0,5.15200919763904,4.77679276170633,315.84336319623634,Medium,1990,2.8008638735614877,Low GDP
Low income,1996,84839243701.4026,289332496.0,5.16835452443534,5.06648301171265,293.2240411094459,High,1990,2.9033591047006313,Low GDP
Low income,1997,90885588132.0197,297416997.0,5.17968333181897,6.31360506884073,305.583033413587,High,1990,2.794190459684831,Low GDP
Low income,1998,93088605277.3687,305718387.0,5.26330892444806,4.72797861729282,304.4913529436118,Medium,1990,2.7911619321474124,Low GDP
Low income,1999,93786312226.498,314325970.0,5.35385408088145,2.34764469599105,298.3727759640669,Medium,1990,2.815526761234688,Low GDP
Low income,2000,116766456835.92,322668237.0,5.48654284201766,2.83826842349872,361.8777538240307,Medium,2000,2.6540177383370445,Low GDP
Low income,2001,109982758250.168,331269527.0,5.55598855497135,4.03284976950866,332.0038496935699,Medium,2000,2.6656760764462772,Low GDP
Low income,2002,122332129722.928,341035328.0,5.53336922354344,5.27663214210902,358.7080858758656,High,2000,2.9479925571300747,Low GDP
Low income,2003,136842895163.453,351244442.0,5.47129504433362,5.67685116146902,389.5944783759824,High,2000,2.9935649364748462,Low GDP
Low income,2004,159851128459.564,361305645.0,5.33921871439931,5.71381643155568,442.4263242816591,High,2000,2.8644447561108954,Low GDP
Low income,2005,193441903012.909,371788197.0,5.21172201002053,6.04169652884509,520.3013559166565,High,2000,2.9012975980488687,Low GDP
Low income,2006,224500542226.204,383041001.0,5.24784805048287,5.26944454455264,586.1005522649102,High,2000,3.0266705857797893,Low GDP
Low income,2007,271818539738.554,394448347.0,5.29597392001894,5.62739737045234,689.1106067648294,High,2000,2.9781005088799883,Low GDP
Low income,2008,324480751168.2,405862712.0,5.45345736405232,4.98754213125004,799.4840165760288,Medium,2000,2.893754045824415,Low GDP
Low income,2009,314283743126.396,417577386.0,5.31468315669829,3.28762342491005,752.6359272874896,Medium,2000,2.886363702216621,Low GDP
Low income,2010,354666141780.162,429515596.0,5.51303315496083,6.49463830942219,825.7351888571748,High,2010,2.858921579627882,Low GDP
Low income,2011,384118933677.744,441658754.0,5.5705246218048,-0.130377122985351,869.7188274858557,Low,2010,2.827175104486779,Low GDP
Low income,2012,351076378355.804,453652889.0,5.71453832728629,-4.40020470808538,773.8876724221722,Low,2010,2.7157018606269956,Low GDP
Low income,2013,359280509583.968,465087882.0,5.48279393151345,2.54938567710936,772.5002596046311,Medium,2010,2.5206481160533256,Low GDP
Low income,2014,378789607464.815,476470767.0,5.44258392070706,2.85948860771074,794.9902359168553,Medium,2010,2.44746970208094,Low GDP
Low income,2015,361782469708.524,488308267.0,5.57163904609693,-2.06294694087138,740.8895039422382,Low,2010,2.484412648132084,Low GDP
Low income,2016,317624904429.654,501149314.0,5.67889736815337,0.504076624079872,633.7929546275983,Low,2010,2.6297009221021517,Low GDP
Low income,2017,326806567421.383,514890519.0,5.7737832478316,1.88483357710479,634.7107887247444,Low,2010,2.74193830384053,Low GDP
Low income,2018,341989728902.808,529522043.0,5.64351076657552,2.84688971301981,645.846067078284,Medium,2010,2.8416767176868474,Low GDP
Low income,2019,352056761148.886,544980983.0,5.63457466701478,3.01032914733619,645.9982497203687,Medium,2010,2.9194138760338717,Low GDP
Low income,2020,339434568554.002,560643073.0,6.20058805376737,-1.15043022279079,605.4379067553413,Low,2020,2.873878261546614,Low GDP
Low income,2021,375494019860.55,576076618.0,6.24785467368709,1.2793291388175,651.8126376386795,Low,2020,2.752828982157074,Low GDP
Low income,2022,434268149844.662,591481496.0,5.672232196208,3.35759142339809,734.2041175953575,Medium,2020,2.674102284081936,Low GDP
Low income,2023,434043376409.571,607774703.0,5.46615429632441,-0.20938825355465,714.1517642427625,Low,2020,2.754643570455828,Low GDP
Low income,2024,469282282632.522,624608098.0,5.25027271966889,2.32616172345091,751.3227640422331,Medium,2020,2.769676809006638,Low GDP
Lower middle income,1960,85718645234.66,819316105.0,6.06402519158205,4.01863104412614,104.62219003330833,Medium,1960,0.0,Low GDP
Lower middle income,1961,91375597712.0308,839921567.0,6.06402519158205,3.27561394243101,108.79063153289741,Medium,1960,2.5149587411076313,Low GDP
Lower middle income,1962,92791537815.2938,861015557.0,6.06402519158205,3.77358170043196,107.76987368103245,Medium,1960,2.511423783930522,Low GDP
Lower middle income,1963,102654850184.887,882650423.0,6.06402519158205,6.11888799430812,116.30295245990835,High,1960,2.5127148776941333,Low GDP
Lower middle income,1964,115346299527.998,904811416.0,6.06402519158205,6.5306509734358,127.4810391295925,High,1960,2.5107327230046605,Low GDP
Lower middle income,1965,123581597701.261,927102247.0,6.06402519158205,2.0279439876509,133.29877918121474,Medium,1960,2.4635886114858563,Low GDP
Lower middle income,1966,112803578667.612,949379894.0,6.06402519158205,1.37296391581086,118.81816686925961,Low,1960,2.4029331254549424,Low GDP
Lower middle income,1967,120384771269.325,972239035.0,6.06402519158205,1.6066942313663,123.8221948878292,Low,1960,2.407797041465476,Low GDP
Lower middle income,1968,127756036298.991,995662056.0,6.06402519158205,3.8762709968712,128.31264938652137,Medium,1960,2.4091833547909447,Low GDP
Lower middle income,1969,141434554930.938,1019411884.0,6.06402519158205,7.92890541000304,138.74132443499943,High,1960,2.3853302289547074,Low GDP
Lower middle income,1970,153169378390.728,1043977970.0,6.06402519158205,7.22764758971688,146.71705993061136,High,1970,2.40982927367952,Low GDP
Lower middle income,1971,159556712408.833,1068357281.0,6.06402519158205,4.80854376681543,149.3477090917425,Medium,1970,2.3352323229579364,Low GDP
Lower middle income,1972,170263867209.731,1093403193.0,6.06402519158205,1.68931637311766,155.71919699866012,Low,1970,2.344338588356565,Low GDP
Lower middle income,1973,200259091709.449,1120170342.0,6.06402519158205,4.55155646581882,178.775570286835,Medium,1970,2.448058426330202,Low GDP
Lower middle income,1974,247655819081.373,1147885460.0,6.06402519158205,4.90137621477946,215.74959149789473,Medium,1970,2.474187805268646,Low GDP
Lower middle income,1975,271278823692.05,1176467266.0,6.06402519158205,3.51584753431476,230.58765129471098,Medium,1970,2.4899527867527915,Low GDP
Lower middle income,1976,286867975882.657,1205621573.0,6.06402519158205,5.45843596180902,237.94197309262728,High,1970,2.4781230929717957,Low GDP
Lower middle income,1977,322288055456.463,1235700491.0,6.06402519158205,5.66354416943055,260.8140547032145,High,1970,2.4948888335792896,Low GDP
Lower middle income,1978,363478849935.628,1266293483.0,6.06402519158205,3.76591546391198,287.0415545964142,Medium,1970,2.475761094441453,Low GDP
Lower middle income,1979,421417164523.234,1298149128.0,6.06402519158205,1.52583619535002,324.62923976422684,Low,1970,2.515660502692496,Low GDP
Lower middle income,1980,513985968986.668,1332297507.0,6.06402519158205,5.27854215678312,385.7891846874619,High,1980,2.6305436150167782,Low GDP
Lower middle income,1981,637967861997.788,1367489973.0,6.06402519158205,2.01966175977699,466.52470920734714,Medium,1980,2.641487041377455,Low GDP
Lower middle income,1982,633606953005.588,1403093561.0,6.06402519158205,2.23923098578922,451.57854801500866,Medium,1980,2.6035721433403047,Low GDP
Lower middle income,1983,600666177720.455,1439288342.0,6.06402519158205,2.27911026669206,417.3355402057824,Medium,1980,2.579641301625224,Low GDP
Lower middle income,1984,576332075858.018,1476095233.0,6.06402519158205,2.67537676661114,390.44369426401227,Medium,1980,2.5572979316190514,Low GDP
Lower middle income,1985,615045341856.564,1513694513.0,6.06402519158205,3.95647515237671,406.32065226794145,Medium,1980,2.547212345072314,Low GDP
Lower middle income,1986,617956032262.182,1551923872.0,6.06402519158205,3.84446733848851,398.1870782526258,Medium,1980,2.525566332683149,Low GDP
Lower middle income,1987,673706631510.725,1590598381.0,6.06402519158205,3.60565280621117,423.5554616163821,Medium,1980,2.4920364779336346,Low GDP
Lower middle income,1988,695226297684.468,1629655073.0,6.06402519158205,6.72795343171342,426.60947657140696,High,1980,2.455471630459294,Low GDP
Lower middle income,1989,680922887878.65,1669138722.0,6.06402519158205,3.67309186639717,407.9486497459916,Medium,1980,2.4228224520735697,Low GDP
Lower middle income,1990,740238512582.881,1711634869.0,6.06402519158205,5.12623336566138,432.4745458214202,High,1990,2.545992519368312,Low GDP
Lower middle income,1991,708795018511.736,1752379727.0,6.04462180062781,2.18777545241544,404.47570100868666,Medium,1990,2.3804643582544305,Low GDP
Lower middle income,1992,740203715946.42,1792821112.0,6.05715527654718,3.68161714001441,412.870927830986,Medium,1990,2.3077980403958476,Low GDP
Lower middle income,1993,748820827088.177,1833665328.0,6.17583250949776,2.28520820376946,408.3737722766043,Medium,1990,2.2782092271568466,Low GDP
Lower middle income,1994,842207417522.629,1874637283.0,6.15117205700555,4.04335809340677,449.26419908540197,Medium,1990,2.2344292807613186,Low GDP
Lower middle income,1995,1000044233254.52,1915943684.0,6.13053331635795,5.17778727896612,521.9590959827607,High,1990,2.203434305643226,Low GDP
Lower middle income,1996,1139140506577.02,1957535877.0,6.04814472592865,6.43039077769943,581.9257363102827,High,1990,2.1708463222241514,Low GDP
Lower middle income,1997,1195244281130.43,1999429097.0,6.09135753529065,4.04865130471022,597.792781411358,Medium,1990,2.140099729063616,Low GDP
Lower middle income,1998,1220564670913.05,2041752501.0,6.08678031959539,4.55821030959463,597.8024615203104,Medium,1990,2.1167744364380514,Low GDP
Lower middle income,1999,1125872529409.91,2083995762.0,6.12473732089138,5.41587769950853,540.2470340579848,High,1990,2.0689706994021284,Low GDP
Lower middle income,2000,1188901754149.27,2126559759.0,6.14071333292926,4.20976464997483,559.0728166079579,Medium,2000,2.0424224355980236,Low GDP
Lower middle income,2001,1200797924687.21,2169474338.0,6.16655764233771,4.33805580241011,553.4971783967744,Medium,2000,2.0180283586378245,Low GDP
Lower middle income,2002,1268651516969.16,2211549617.0,6.17289484307925,4.52933289264624,573.6482271151142,Medium,2000,1.939422756149689,Low GDP
